Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
NCP02,-990.0,OUT019
DRI37,856.0,OUT045
FDQ12,3742.0,OUT049
FDE33,1306.0,OUT046
FDX27,1520.0,OUT045
FDM22,1004.0,OUT017
NCH30,-110.0,OUT019
FDC04,3908.0,OUT017
FDO38,1294.0,OUT046
FDV52,3368.0,OUT027
FDB32,1580.0,OUT013
FDV43,544.0,OUT018
FDI24,2588.0,OUT018
FDR40,1488.0,OUT017
FDW02,2174.0,OUT049
FDE44,902.0,OUT049
FDL38,1510.0,OUT046
NCT54,-458.0,OUT010
DRJ39,1602.0,OUT010
FDW55,4130.0,OUT049
DRF13,438.0,OUT019
NCW17,2150.0,OUT049
FDP13,812.0,OUT035
FDS08,2524.0,OUT018
NCP17,1102.0,OUT035
NCO53,2930.0,OUT035
FDH19,2704.0,OUT045
FDJ04,1996.0,OUT017
FDG10,1118.0,OUT049
FDA40,-414.0,OUT010
FDI53,2544.0,OUT045
FDU09,-914.0,OUT010
FDK60,1584.0,OUT045
FDR43,652.0,OUT017
FDW22,3644.0,OUT017
DRP47,2054.0,OUT010
DRG48,438.0,OUT010
FDA14,2444.0,OUT035
FDU49,1544.0,OUT013
FDK28,3968.0,OUT045
FDT19,2786.0,OUT046
NCQ42,1894.0,OUT045
FDD03,3632.0,OUT045
NCM53,1736.0,OUT013
NCX53,2150.0,OUT045
FDV14,2844.0,OUT027
NCZ54,2600.0,OUT017
FDB39,964.0,OUT013
DRC24,2454.0,OUT046
FDY36,1260.0,OUT013
FDN01,2908.0,OUT035
DRH25,902.0,OUT046
FDV08,750.0,OUT046
NCP53,3850.0,OUT049
FDU52,550.0,OUT010
NCI42,3170.0,OUT045
FDZ14,2084.0,OUT035
FDF11,3878.0,OUT046
FDQ13,1168.0,OUT018
FDO32,-1146.0,OUT010
DRJ37,2212.0,OUT018
FDY43,2678.0,OUT046
NCT41,2480.0,OUT017
NCV17,2018.0,OUT045
FDM04,2404.0,OUT027
DRB48,504.0,OUT018
FDM24,2532.0,OUT013
FDT37,4142.0,OUT049
NCO05,-378.0,OUT010
FDL13,3750.0,OUT046
FDL15,2516.0,OUT017
FDB11,3300.0,OUT018
FDL14,646.0,OUT019
FDY10,-50.0,OUT019
FDJ40,1962.0,OUT049
NCW18,3738.0,OUT046
NCY06,2052.0,OUT013
DRE13,1156.0,OUT018
FDA26,3412.0,OUT045
NCE19,-1098.0,OUT010
FDE33,1468.0,OUT035
DRL59,2336.0,OUT027
FDY07,774.0,OUT046
FDF57,2552.0,OUT018
FDM58,1968.0,OUT035
FDP26,3096.0,OUT027
FDY32,2590.0,OUT046
FDD51,-1158.0,OUT010
FDU22,1680.0,OUT018
FDZ49,3312.0,OUT018
NCI42,3340.0,OUT017
FDT04,2104.0,OUT027
NCU41,2902.0,OUT045
FDS56,4132.0,OUT045
NCN42,2412.0,OUT017
FDK34,3778.0,OUT046
FDB03,3904.0,OUT017
DRJ25,900.0,OUT035
FDT25,3412.0,OUT027
FDN20,2740.0,OUT013
FDP09,3424.0,OUT013
FDM20,1974.0,OUT019
NCG55,1810.0,OUT046
NCP14,1534.0,OUT045
NCH06,3818.0,OUT046
FDV52,1976.0,OUT013
NCL07,754.0,OUT035
DRJ11,4476.0,OUT027
DRO59,1260.0,OUT013
FDW15,514.0,OUT010
NCQ30,1986.0,OUT035
NCN54,-694.0,OUT019
FDY01,3340.0,OUT027
FDX39,3532.0,OUT035
FDH53,2884.0,OUT027
FDA57,824.0,OUT035
NCC07,-210.0,OUT010
FDU28,3080.0,OUT013
FDK36,-1042.0,OUT010
FDR36,540.0,OUT018
NCQ17,2494.0,OUT035
FDS28,-938.0,OUT019
FDE08,2288.0,OUT045
FDU22,1918.0,OUT046
FDG41,1744.0,OUT045
FDO31,-566.0,OUT010
FDM21,2150.0,OUT019
FDU40,3140.0,OUT017
FDV36,1804.0,OUT018
FDT10,2480.0,OUT027
FDX38,788.0,OUT045
NCU30,4016.0,OUT027
NCV06,3122.0,OUT049
FDT16,4296.0,OUT035
NCP41,3140.0,OUT027
FDZ56,2772.0,OUT017
FDC22,3176.0,OUT035
FDU10,820.0,OUT035
FDS46,1872.0,OUT045
FDO08,2814.0,OUT049
NCV42,1476.0,OUT018
FDP33,4108.0,OUT035
FDJ12,3326.0,OUT046
FDH04,1424.0,OUT045
NCU54,3312.0,OUT013
FDO36,974.0,OUT010
FDT37,5496.0,OUT027
FDD14,1006.0,OUT010
FDA16,3548.0,OUT013
NCS42,-462.0,OUT019
FDP10,-250.0,OUT019
FDQ28,2614.0,OUT049
FDK57,-22.0,OUT010
FDK02,1924.0,OUT013
FDW47,1708.0,OUT018
NCC42,1948.0,OUT018
FDQ37,2836.0,OUT018
FDL40,1574.0,OUT046
DRE13,-458.0,OUT010
FDQ34,3092.0,OUT027
NCB54,2002.0,OUT046
FDS48,2510.0,OUT049
FDO15,1176.0,OUT045
NCT30,740.0,OUT013
FDU49,2908.0,OUT027
FDE21,1854.0,OUT046
FDS49,-618.0,OUT019
FDT38,2840.0,OUT027
FDZ01,1632.0,OUT045
FDC41,1316.0,OUT035
DRG13,710.0,OUT010
NCZ42,3476.0,OUT018
NCM07,1254.0,OUT045
NCV17,1852.0,OUT018
DRK39,1444.0,OUT035
FDS37,1608.0,OUT018
FDV12,-266.0,OUT019
NCG19,3432.0,OUT018
FDS51,1084.0,OUT013
NCO14,674.0,OUT046
FDC38,2130.0,OUT046
FDN15,2262.0,OUT046
NCH42,3588.0,OUT013
FDQ22,662.0,OUT046
FDC05,3180.0,OUT013
FDZ31,3148.0,OUT013
DRJ23,3150.0,OUT049
FDC52,2588.0,OUT035
DRD12,-442.0,OUT010
FDV55,2420.0,OUT017
FDD32,1394.0,OUT046
FDR01,3350.0,OUT049
FDY08,326.0,OUT019
FDQ45,2936.0,OUT045
DRN11,3720.0,OUT027
NCS05,1872.0,OUT018
FDY32,2660.0,OUT035
NCD31,2510.0,OUT045
NCE06,2614.0,OUT049
NCP14,1586.0,OUT046
NCF18,1066.0,OUT019
FDF14,2188.0,OUT018
FDB22,2540.0,OUT017
NCH54,2590.0,OUT049
FDU27,972.0,OUT035
FDS58,4044.0,OUT027
NCU29,2354.0,OUT035
FDJ57,3064.0,OUT013
FDL56,1498.0,OUT049
FDH60,3284.0,OUT035
FDN24,644.0,OUT018
FDD02,2024.0,OUT017
FDP15,4172.0,OUT017
FDB28,4556.0,OUT027
DRC49,2224.0,OUT045
NCG30,1684.0,OUT018
FDJ14,1482.0,OUT049
FDL52,616.0,OUT045
NCG19,5080.0,OUT027
NCN41,2030.0,OUT035
FDW22,3656.0,OUT013
FDI02,1892.0,OUT013
FDV51,2560.0,OUT045
FDV48,1358.0,OUT046
NCL17,290.0,OUT019
FDP46,1380.0,OUT045
FDU10,604.0,OUT045
FDT37,2186.0,OUT010
FDI27,956.0,OUT035
FDN51,4198.0,OUT046
FDW07,1556.0,OUT035
FDN45,3638.0,OUT049
DRN37,4076.0,OUT027
DRF48,3126.0,OUT049
FDP38,-1042.0,OUT019
NCX18,4524.0,OUT027
FDK45,1616.0,OUT018
FDZ37,1602.0,OUT049
FDS50,3316.0,OUT018
NCR54,2820.0,OUT018
NCS17,1582.0,OUT035
FDV31,2822.0,OUT046
DRE27,1612.0,OUT017
FDN60,2572.0,OUT013
FDK26,3040.0,OUT013
FDX37,1396.0,OUT018
FDW31,3198.0,OUT046
FDX26,2684.0,OUT018
DRL49,366.0,OUT019
FDU49,1564.0,OUT017
FDY58,3614.0,OUT046
FDN03,3912.0,OUT045
NCV06,1054.0,OUT010
FDH53,1368.0,OUT045
FDG31,856.0,OUT018
NCC06,1950.0,OUT045
FDS13,4286.0,OUT049
FDP16,4012.0,OUT035
FDA35,2048.0,OUT013
DRP47,3756.0,OUT018
FDY28,1498.0,OUT010
FDY20,1624.0,OUT035
NCH30,1824.0,OUT017
NCR29,-1014.0,OUT019
NCP05,2400.0,OUT013
NCF30,10.0,OUT019
FDA08,2804.0,OUT035
FDN51,5632.0,OUT027
FDH12,1702.0,OUT046
FDY39,3028.0,OUT017
NCO53,2778.0,OUT045
FDB40,2398.0,OUT046
FDH02,1638.0,OUT049
FDY11,2560.0,OUT027
FDQ09,-58.0,OUT019
FDP16,3956.0,OUT013
NCF55,316.0,OUT018
FDY09,4260.0,OUT027
FDY39,2872.0,OUT045
NCU53,2678.0,OUT049
NCT41,2498.0,OUT049
FDJ45,614.0,OUT046
FDR28,2708.0,OUT013
FDN08,2000.0,OUT013
FDJ07,1966.0,OUT049
FDZ09,4048.0,OUT027
FDQ14,2472.0,OUT017
FDY12,2324.0,OUT027
FDK57,1942.0,OUT046
FDD20,2110.0,OUT049
FDS36,1620.0,OUT018
FDI40,1802.0,OUT049
FDJ40,1768.0,OUT045
FDE08,2388.0,OUT013
DRK01,1584.0,OUT013
FDC58,886.0,OUT049
FDE50,3070.0,OUT046
FDX48,2596.0,OUT035
DRM35,2592.0,OUT018
FDG41,1848.0,OUT013
FDB52,4046.0,OUT046
FDV19,2512.0,OUT045
DRG48,2388.0,OUT017
FDI26,2904.0,OUT013
FDU11,14.0,OUT019
FDF59,150.0,OUT019
FDR07,1678.0,OUT049
NCE06,2580.0,OUT017
FDE10,2170.0,OUT046
NCO55,1682.0,OUT046
FDZ13,924.0,OUT013
FDT50,1684.0,OUT017
FDH12,-218.0,OUT010
FDD21,1896.0,OUT045
NCM05,4128.0,OUT013
FDK04,1024.0,OUT013
FDN33,1676.0,OUT017
NCM18,-930.0,OUT010
DRC25,1502.0,OUT049
FDT47,1708.0,OUT017
FDD45,2984.0,OUT027
NCD07,1584.0,OUT018
NCY54,758.0,OUT010
FDL12,1150.0,OUT049
FDL02,1828.0,OUT017
FDC60,1592.0,OUT035
FDR37,3020.0,OUT017
FDY16,3076.0,OUT017
FDU26,1912.0,OUT045
FDN24,908.0,OUT013
FDH44,2500.0,OUT013
FDE23,-1010.0,OUT010
FDW60,2948.0,OUT017
FDQ55,2062.0,OUT049
FDV32,2448.0,OUT027
FDV03,598.0,OUT010
FDY14,2290.0,OUT010
NCL55,5412.0,OUT027
DRF25,740.0,OUT017
FDX03,806.0,OUT046
FDF40,3912.0,OUT045
FDX24,-378.0,OUT010
FDA25,1838.0,OUT049
FDH21,2292.0,OUT018
FDB47,1430.0,OUT010
FDT34,-254.0,OUT019
FDS39,366.0,OUT010
NCU05,1226.0,OUT046
FDE02,1606.0,OUT049
FDL25,1616.0,OUT035
FDC50,1618.0,OUT049
FDZ32,1898.0,OUT049
FDV14,1344.0,OUT045
FDR07,1488.0,OUT045
FDB26,1062.0,OUT049
NCR50,2330.0,OUT045
FDP01,2280.0,OUT018
FDH57,2012.0,OUT045
FDM60,2188.0,OUT027
FDA45,2844.0,OUT017
FDU55,4180.0,OUT017
FDH40,1496.0,OUT035
FDG40,-1322.0,OUT019
FDT12,3718.0,OUT049
DRL59,824.0,OUT045
FDT47,1432.0,OUT018
FDI60,1204.0,OUT017
DRF51,2056.0,OUT027
NCK31,910.0,OUT049
FDB08,2496.0,OUT045
FDM44,1744.0,OUT035
FDD46,2160.0,OUT018
FDR27,222.0,OUT019
FDV56,-58.0,OUT010
FDM02,1566.0,OUT049
FDU45,1644.0,OUT018
FDZ10,2100.0,OUT017
NCK31,-1106.0,OUT010
FDR27,2292.0,OUT035
FDF33,1796.0,OUT013
FDJ36,1710.0,OUT046
FDP33,4134.0,OUT049
FDG17,3926.0,OUT046
FDG47,5588.0,OUT027
NCW29,2002.0,OUT046
DRH59,1268.0,OUT017
FDR32,3772.0,OUT017
FDP48,3036.0,OUT035
FDG17,4024.0,OUT035
DRJ59,780.0,OUT017
FDY48,3116.0,OUT027
FDB02,2850.0,OUT046
FDN10,18.0,OUT019
NCD55,770.0,OUT035
FDX34,1988.0,OUT013
FDZ38,2656.0,OUT045
DRF37,4282.0,OUT049
DRL47,134.0,OUT019
FDL27,1168.0,OUT035
NCP53,3802.0,OUT035
FDT03,1046.0,OUT019
FDJ28,3164.0,OUT035
FDF40,3760.0,OUT018
FDA32,3540.0,OUT035
NCP02,988.0,OUT017
FDZ31,3064.0,OUT045
NCQ29,4112.0,OUT013
FDP57,-178.0,OUT010
FDL32,3304.0,OUT027
DRB01,3136.0,OUT035
FDJ40,1830.0,OUT046
FDO24,2284.0,OUT018
FDO11,3736.0,OUT018
FDA56,2040.0,OUT035
FDF02,1608.0,OUT045
FDA10,1996.0,OUT013
NCI55,2004.0,OUT017
FDZ40,-1010.0,OUT010
FDV08,858.0,OUT049
FDN48,1492.0,OUT013
FDU57,2516.0,OUT017
DRF49,1868.0,OUT013
FDS02,3244.0,OUT035
FDS43,2982.0,OUT046
FDT16,4196.0,OUT013
FDX19,5132.0,OUT027
FDK15,1574.0,OUT046
DRA12,2390.0,OUT049
FDY35,912.0,OUT017
NCU42,2692.0,OUT013
FDD26,3016.0,OUT013
FDR11,2356.0,OUT018
NCP53,3666.0,OUT045
FDP34,2408.0,OUT045
NCV41,-174.0,OUT019
FDN20,2448.0,OUT018
FDZ16,2868.0,OUT018
FDZ28,2214.0,OUT049
NCL55,4008.0,OUT013
NCJ17,1290.0,OUT046
FDT37,4046.0,OUT046
FDV51,2790.0,OUT049
FDZ28,2232.0,OUT035
FDN27,1964.0,OUT013
FDS14,638.0,OUT019
FDZ58,1896.0,OUT045
FDD46,2438.0,OUT046
FDJ03,964.0,OUT035
FDU03,1038.0,OUT010
FDA33,3816.0,OUT027
NCW53,3094.0,OUT035
NCC55,676.0,OUT017
FDP52,1830.0,OUT019
FDE39,2046.0,OUT049
FDB44,3448.0,OUT035
FDG59,696.0,OUT013
FDI05,1284.0,OUT013
FDF59,1976.0,OUT045
FDM39,950.0,OUT019
FDB14,1580.0,OUT013
NCS05,218.0,OUT019
DRJ35,968.0,OUT045
FDO31,-546.0,OUT019
FDA31,2734.0,OUT046
FDX40,758.0,OUT049
FDW56,2952.0,OUT045
FDH09,628.0,OUT018
FDA52,934.0,OUT019
FDF20,1242.0,OUT019
FDE40,1066.0,OUT046
NCU17,1554.0,OUT046
NCP14,1742.0,OUT035
FDN25,2424.0,OUT027
FDU39,1110.0,OUT049
NCM05,4192.0,OUT017
FDU07,2460.0,OUT017
FDF28,2198.0,OUT049
FDR57,2710.0,OUT049
FDJ33,2056.0,OUT013
DRH23,996.0,OUT035
FDQ52,3918.0,OUT046
DRK13,3204.0,OUT035
FDP09,3358.0,OUT046
FDR08,3220.0,OUT027
FDV50,1888.0,OUT045
FDT13,3146.0,OUT049
FDJ27,3120.0,OUT027
FDH21,2494.0,OUT046
FDW14,2940.0,OUT027
FDL52,842.0,OUT049
FDW28,3204.0,OUT017
FDL40,1726.0,OUT049
FDE24,2246.0,OUT046
FDX35,3766.0,OUT049
FDP46,1532.0,OUT017
FDX56,3260.0,OUT045
FDQ45,3142.0,OUT049
FDK50,4016.0,OUT027
FDY26,3344.0,OUT045
FDQ09,1920.0,OUT017
FDN39,2870.0,OUT049
FDP13,796.0,OUT017
FDR51,2464.0,OUT013
FDZ49,1590.0,OUT010
FDL28,3480.0,OUT018
FDZ10,2124.0,OUT035
FDK38,2404.0,OUT013
DRL49,3720.0,OUT027
FDR15,2540.0,OUT013
FDQ24,4084.0,OUT035
FDD56,2888.0,OUT013
NCR42,522.0,OUT046
FDH52,1028.0,OUT045
FDH57,190.0,OUT019
FDR15,658.0,OUT010
FDJ34,2160.0,OUT035
FDW37,1604.0,OUT035
FDQ23,1404.0,OUT018
FDP34,2548.0,OUT013
FDE04,4400.0,OUT027
FDC48,1248.0,OUT045
FDA47,726.0,OUT019
FDI35,2636.0,OUT018
NCV05,2472.0,OUT013
FDR28,2568.0,OUT045
FDH31,1744.0,OUT017
FDP59,-162.0,OUT019
FDS19,1080.0,OUT018
FDM60,692.0,OUT045
FDJ44,2564.0,OUT018
DRH51,1492.0,OUT017
DRC25,1460.0,OUT017
DRE25,1548.0,OUT013
NCX05,1894.0,OUT049
FDR11,2636.0,OUT017
DRP47,3864.0,OUT045
DRC49,386.0,OUT019
FDQ47,2080.0,OUT027
FDL20,1824.0,OUT013
FDM34,2204.0,OUT035
NCN55,3780.0,OUT013
FDD41,1836.0,OUT035
FDE52,1658.0,OUT049
NCT18,890.0,OUT019
FDJ32,760.0,OUT018
FDE16,3326.0,OUT046
FDZ09,2512.0,OUT045
DRZ11,2022.0,OUT046
FDK41,1494.0,OUT049
FDE56,1158.0,OUT049
FDH34,2996.0,OUT013
DRI49,1328.0,OUT013
DRI59,3574.0,OUT046
DRC36,2942.0,OUT049
FDS15,-158.0,OUT019
FDI07,2948.0,OUT018
FDZ15,1692.0,OUT018
NCX41,4764.0,OUT027
NCO29,706.0,OUT019
FDF57,2788.0,OUT013
FDI33,1592.0,OUT035
DRJ47,2850.0,OUT049
FDB34,1406.0,OUT046
FDY22,3764.0,OUT027
DRL11,2604.0,OUT017
FDY46,3108.0,OUT035
FDG17,3936.0,OUT013
FDE52,1272.0,OUT018
DRP47,5392.0,OUT027
FDO01,226.0,OUT010
FDL09,2734.0,OUT046
FDR57,2620.0,OUT013
DRD37,924.0,OUT035
FDQ36,2164.0,OUT027
FDL33,3222.0,OUT049
FDL48,812.0,OUT045
FDL28,3838.0,OUT049
NCN29,762.0,OUT046
FDO13,2732.0,OUT035
FDB38,2592.0,OUT045
FDI36,3280.0,OUT035
FDI58,1636.0,OUT035
FDH22,1808.0,OUT018
FDQ27,1796.0,OUT013
FDT33,2718.0,OUT046
FDC56,1812.0,OUT045
FDF14,2470.0,OUT046
FDQ39,3136.0,OUT017
NCM43,2652.0,OUT017
FDS46,2092.0,OUT035
FDI22,3382.0,OUT049
NCE43,2562.0,OUT045
FDZ36,1110.0,OUT010
FDR13,22.0,OUT019
FDP46,1232.0,OUT018
FDW56,1126.0,OUT019
FDB40,2476.0,OUT017
FDM28,2608.0,OUT018
FDV49,4220.0,OUT013
NCS53,2204.0,OUT018
FDO03,3802.0,OUT049
FDT15,3068.0,OUT035
FDD33,3766.0,OUT049
FDX13,4044.0,OUT017
FDH60,3248.0,OUT013
DRH51,1398.0,OUT046
NCL07,786.0,OUT049
FDW51,3352.0,OUT045
FDF21,1162.0,OUT019
FDH26,414.0,OUT019
FDJ03,1006.0,OUT049
FDU35,1672.0,OUT017
DRL01,3492.0,OUT018
FDE59,552.0,OUT045
FDI60,1212.0,OUT035
DRH39,1380.0,OUT035
FDK36,958.0,OUT049
FDN52,1340.0,OUT045
FDU12,4284.0,OUT017
NCT05,5444.0,OUT027
FDS37,3324.0,OUT027
FDK24,868.0,OUT017
DRF36,3092.0,OUT013
FDN46,-234.0,OUT010
NCN06,2434.0,OUT045
FDD59,1488.0,OUT035
FDM14,1704.0,OUT045
FDO10,780.0,OUT018
FDU35,1636.0,OUT013
NCA30,2704.0,OUT018
NCO41,1642.0,OUT049
FDI24,2782.0,OUT046
FDZ16,3086.0,OUT046
FDV47,1358.0,OUT046
FDV16,572.0,OUT045
FDZ22,1432.0,OUT035
FDO20,2146.0,OUT010
FDW38,1008.0,OUT013
FDW52,2608.0,OUT045
FDT43,-1030.0,OUT019
NCS29,4034.0,OUT045
NCC31,2500.0,OUT017
FDA21,3056.0,OUT017
FDQ55,1942.0,OUT046
NCE54,1326.0,OUT049
FDD45,1588.0,OUT017
NCP17,1124.0,OUT017
FDR47,3172.0,OUT035
DRM35,2856.0,OUT013
FDR47,1190.0,OUT019
FDX19,1794.0,OUT010
FDV22,4004.0,OUT027
FDQ46,3216.0,OUT027
DRO47,1720.0,OUT045
FDB44,1474.0,OUT010
FDN02,1350.0,OUT010
FDW10,2712.0,OUT045
FDJ41,2246.0,OUT019
FDM50,1050.0,OUT046
FDW10,2932.0,OUT035
FDY48,1774.0,OUT049
NCE30,4764.0,OUT027
FDO04,896.0,OUT045
FDQ26,-862.0,OUT010
NCX29,2028.0,OUT018
FDE39,1886.0,OUT046
NCR54,4484.0,OUT027
NCP55,2368.0,OUT027
FDX22,3484.0,OUT017
FDI05,1344.0,OUT035
FDC51,3516.0,OUT027
FDC10,1996.0,OUT013
FDJ46,2704.0,OUT045
FDV10,-1078.0,OUT010
FDX12,5368.0,OUT027
FDL43,-618.0,OUT019
DRB13,3070.0,OUT046
FDF59,3488.0,OUT027
FDT35,2862.0,OUT049
NCJ19,1014.0,OUT035
FDT35,2532.0,OUT018
FDI48,894.0,OUT046
DRC24,550.0,OUT019
NCZ05,1680.0,OUT017
FDJ57,3126.0,OUT049
FDX11,3032.0,OUT017
FDE09,1892.0,OUT035
NCK06,1998.0,OUT049
DRE37,3092.0,OUT017
FDV56,1778.0,OUT046
FDY43,2748.0,OUT017
FDV35,2472.0,OUT013
FDF05,2254.0,OUT019
FDA36,3020.0,OUT035
FDS13,5568.0,OUT027
FDU47,2360.0,OUT013
FDI36,1282.0,OUT010
FDH48,1422.0,OUT046
FDZ14,2044.0,OUT013
FDS46,2044.0,OUT013
FDE21,1984.0,OUT017
FDA26,3654.0,OUT049
FDV12,1670.0,OUT046
FDL46,-22.0,OUT019
FDN57,2328.0,OUT013
NCJ18,1876.0,OUT017
FDO36,2780.0,OUT045
FDX55,3192.0,OUT018
FDT25,70.0,OUT019
FDD16,1342.0,OUT049
NCX18,3124.0,OUT013
NCG55,1584.0,OUT018
NCV18,1394.0,OUT049
NCS18,1794.0,OUT035
FDC37,1652.0,OUT045
FDE47,1990.0,OUT046
DRG49,1966.0,OUT019
FDC39,3374.0,OUT049
FDH24,662.0,OUT019
FDV39,4616.0,OUT027
NCL17,2142.0,OUT045
NCY53,1886.0,OUT035
FDH52,1144.0,OUT013
NCD19,660.0,OUT018
FDI44,1238.0,OUT046
DRD49,5172.0,OUT027
FDN08,2064.0,OUT035
FDO20,5476.0,OUT027
FDY02,4174.0,OUT046
FDX23,1440.0,OUT045
FDX01,1948.0,OUT017
FDH20,3084.0,OUT027
NCX41,3404.0,OUT017
FDD21,3392.0,OUT027
DRH11,-1018.0,OUT019
DRE60,3300.0,OUT018
FDB10,3792.0,OUT013
FDH38,1936.0,OUT013
NCL07,392.0,OUT018
FDD48,1822.0,OUT046
NCT54,2896.0,OUT027
FDF32,4612.0,OUT027
DRH51,1356.0,OUT045
DRG03,2580.0,OUT035
NCY42,346.0,OUT019
FDH32,1604.0,OUT017
NCJ06,3332.0,OUT027
FDH47,3052.0,OUT027
FDZ08,1160.0,OUT018
FDK16,1612.0,OUT017
DRG01,1020.0,OUT018
NCM53,3092.0,OUT027
NCB07,3170.0,OUT035
NCZ06,4042.0,OUT035
FDU48,2206.0,OUT049
NCB55,2340.0,OUT027
FDP15,4120.0,OUT013
FDF17,3102.0,OUT046
NCN06,2662.0,OUT049
DRM48,404.0,OUT018
FDH10,3042.0,OUT046
FDC60,1224.0,OUT018
FDE35,792.0,OUT018
DRI23,2628.0,OUT013
NCR38,3976.0,OUT013
FDP04,1144.0,OUT035
NCW17,1970.0,OUT045
FDX34,2036.0,OUT017
NCK53,1462.0,OUT045
NCO54,-1010.0,OUT010
NCH55,1994.0,OUT046
FDT44,3316.0,OUT027
DRG49,3822.0,OUT046
FDX46,-878.0,OUT010
DRG36,2822.0,OUT049
FDU37,1482.0,OUT049
FDK10,3062.0,OUT049
DRF37,5596.0,OUT027
FDC44,1892.0,OUT035
FDP15,4074.0,OUT046
FDZ27,2292.0,OUT027
FDY22,406.0,OUT019
DRG51,2752.0,OUT035
FDN58,3680.0,OUT045
FDW01,2570.0,OUT049
FDX24,1300.0,OUT018
FDO51,868.0,OUT017
FDJ52,4024.0,OUT027
NCY06,126.0,OUT010
FDE20,2520.0,OUT018
FDT23,-606.0,OUT010
FDQ51,914.0,OUT046
FDE35,1054.0,OUT046
FDB46,3456.0,OUT013
NCG19,3722.0,OUT035
NCL06,3824.0,OUT018
FDT36,-1362.0,OUT019
FDC56,2038.0,OUT049
FDJ26,3566.0,OUT049
FDZ59,2788.0,OUT017
FDV11,4300.0,OUT027
FDR13,18.0,OUT010
FDI15,3904.0,OUT018
FDF47,3308.0,OUT018
NCB54,122.0,OUT019
NCK19,4432.0,OUT027
FDX16,2504.0,OUT017
FDL50,2012.0,OUT045
NCE31,606.0,OUT035
DRJ01,2662.0,OUT049
FDE22,2592.0,OUT013
FDY20,-410.0,OUT019
NCO14,622.0,OUT045
NCR50,2468.0,OUT017
DRM47,3112.0,OUT017
FDO27,-342.0,OUT010
FDJ20,3488.0,OUT027
NCX17,3692.0,OUT013
FDG59,762.0,OUT049
FDD52,1704.0,OUT045
FDO48,3660.0,OUT017
FDC59,-778.0,OUT019
FDS15,1548.0,OUT018
FDB47,3428.0,OUT035
FDV14,-474.0,OUT019
FDB27,3132.0,OUT013
FDA35,2156.0,OUT035
FDN51,3972.0,OUT018
FDO39,1022.0,OUT019
FDB28,3230.0,OUT049
DRJ25,798.0,OUT046
FDH46,3120.0,OUT027
FDI10,2720.0,OUT045
FDU21,380.0,OUT018
FDD09,2998.0,OUT049
FDD10,2926.0,OUT046
FDN31,1134.0,OUT010
FDA46,2864.0,OUT018
FDM56,1734.0,OUT046
FDF11,1986.0,OUT010
FDS32,2076.0,OUT018
NCM06,2412.0,OUT013
FDZ26,3736.0,OUT045
FDO01,2196.0,OUT013
FDJ46,2910.0,OUT049
FDG26,2182.0,OUT019
FDZ38,2884.0,OUT035
NCO55,1668.0,OUT013
FDT60,2076.0,OUT035
FDW37,1606.0,OUT049
NCK42,3124.0,OUT018
FDA45,2782.0,OUT046
FDW55,3800.0,OUT018
FDY44,3264.0,OUT017
FDQ31,1528.0,OUT017
FDM09,2878.0,OUT049
FDH12,1444.0,OUT018
NCQ43,1814.0,OUT035
FDT33,2836.0,OUT035
NCT41,2124.0,OUT018
DRJ25,-1094.0,OUT010
NCQ41,3098.0,OUT046
NCN17,1706.0,OUT049
DRO35,3336.0,OUT027
FDU27,616.0,OUT018
FDY43,4132.0,OUT027
FDG46,2012.0,OUT035
DRL49,2060.0,OUT018
NCB55,994.0,OUT049
FDK28,4198.0,OUT049
FDO49,820.0,OUT045
FDT03,2948.0,OUT013
FDW33,3112.0,OUT027
FDR02,1884.0,OUT035
FDF50,3196.0,OUT013
FDA40,1264.0,OUT018
NCT53,2340.0,OUT018
FDY60,2452.0,OUT035
FDP44,3152.0,OUT027
NCQ50,3290.0,OUT045
NCC30,2864.0,OUT017
FDQ60,1736.0,OUT018
FDG41,1806.0,OUT046
FDQ03,3806.0,OUT046
FDM03,1664.0,OUT045
FDZ51,1344.0,OUT018
DRF51,732.0,OUT035
FDF39,4288.0,OUT017
FDW52,2772.0,OUT035
FDY22,2470.0,OUT049
FDG14,2496.0,OUT013
FDA57,772.0,OUT017
FDL45,134.0,OUT019
FDX28,1582.0,OUT046
NCQ54,2716.0,OUT013
FDH40,1276.0,OUT045
FDU52,2608.0,OUT035
FDT60,70.0,OUT010
FDK08,1576.0,OUT045
FDN04,3054.0,OUT049
FDE50,3088.0,OUT013
FDI16,1010.0,OUT049
FDM50,1186.0,OUT049
NCV30,1094.0,OUT049
FDT44,1900.0,OUT013
FDY60,2444.0,OUT013
FDT56,1092.0,OUT017
FDV58,2856.0,OUT018
FDU04,2048.0,OUT013
NCN05,4336.0,OUT027
FDI53,2380.0,OUT018
FDD34,2622.0,OUT046
FDW47,3424.0,OUT027
FDT51,3296.0,OUT027
FDO27,1616.0,OUT013
NCQ18,1332.0,OUT018
NCW05,1724.0,OUT013
FDI15,2254.0,OUT010
NCH43,1462.0,OUT010
FDT40,2118.0,OUT049
NCG19,3688.0,OUT017
NCM30,742.0,OUT035
FDB38,2692.0,OUT017
FDB22,2438.0,OUT046
FDC58,774.0,OUT046
NCI29,2236.0,OUT013
FDA23,-278.0,OUT010
DRG48,2336.0,OUT013
FDV21,2016.0,OUT013
NCG18,-294.0,OUT019
FDG40,520.0,OUT045
